target_tg,sample_index,smiles,is_valid,is_unique
500.0,125,[*]C=CCCC(=O)Nc1ccc(Cc2ccc(OC(C)(C#N)CO[*])cc2)cc1,True,True
500.0,126,[*]CC(CC(=O)OC(=O)c1ccccc1)Oc1ccc(C(C)(C)c2ccc(N3C([*])OC3)cc2)cc1)c1ccccc1,False,True
500.0,127,[*]Oc1ccc(CC(OCCCCCC)c2ccc([*])cc2)c(OC(=O)C(=O)Oc2ccccc2)c1,True,True
500.0,128,[*]OCCCCCOC1C(=O)OCCCCCC)cc(C([*])=C1c1ccccc11,False,True
500.0,129,[*]C(=O)Oc1ccc(C(=O)OCc2ccc(C4(c5ccc(Br)c([*])cc4OC(=O)c4ccccc4)o3)cc2S(=O)(=O)OCc2ccccc2)cc1,False,True
500.0,130,[*]NC(=O)c1ccc(Br)c(CCC(=O)OCCCCCCCNC(=O)Cc2ccc([*])s2)c1,True,True
500.0,131,[*]CC([*])c1ccc(C(=O)OC(C)NC(=O)c2ccccc2CCCCCO)cc1,True,True
500.0,132,[*]CC([*])(C)CCCCCCOc1ccc(C(=O)CC(C)(C)C)cc1,True,True
500.0,133,[*]CCCCCC(=O)Nc1ccc(/N=N/c2ccc(OCCOc3ccc(C(=O)Oc4ccc(NC([*])=O)cc4)cc3)cc2)cc1,True,True
500.0,134,[*]/N=C/c1cccc(C(=O)SCc2ccc([*])cc2)c(OCc2ccccc2)c1,False,True
500.0,135,[*]N=P(=CC=CC(=[*])NCc1ccc(N)cc1)Oc1ccccc1,True,True
500.0,136,[*]Cc1ccc(CCNCC(CCCCCNC(=O)CCC(=O)OCCc2ccc([*])cc2)c2ccccc2)cc1,True,True
500.0,137,[*]Nc1cc(OCC(=O)Nc2cccc([*])c2)cc(OCC(C)C)c1,True,True
500.0,138,[*]CCCCCCN(CCC)C(=O)Oc1ccc(-c2cc(CC(C)(CC)CN3C(=O)c4ccc(C=[*])cc4-c4ccccc4)cc3)cc2)c(C(C)(C)C)c1,False,True
500.0,139,[*]N=Cc1cc(OC)c(/C=C(\C#N)c2ccc(OCC)cc2C([*])S(CC)(COC)CC)c1,False,True
500.0,140,[*]Cc1cc(CCC(=O)Nc2ccc(Oc3ccc(O[*])cc3)cc2)cc(C)c1F,True,True
500.0,141,[*]CCCCCOc1ccc(C(=O)NCCCCCCc2cccc(N=[*])c2)cc1,True,True
500.0,142,[*]/N=N/c1ccc2cc([*])ccc1nc1ccc(/C=N/c2ccc(=O)cc2)cc1,False,True
500.0,143,[*]Sc1ccc(N([*])C(F)(F)F)cc1C(F)(F)F,True,True
500.0,144,[*]Sc1ccc(NC(=O)Cc2cc(NC(=O)OCCCCCCCC)c(C([*])=O)cc2S(=O)(=O)O[Na])cc1,True,True
500.0,145,[*]COCCN(C(=O)c1ccc(C([*])=O)cc1)c1ccc(OC)c(N(C)C)cc1,False,True
500.0,146,[*]C1C=CC([*])S(=O)(c2ccccc2)c2ccc(/C=C/C(=O)Oc3ccc(-c4ccccc4)cc3)cc2)nc1,False,True
500.0,147,[*]CCOC(=O)c1ccc(CCCCCN2[*])cc1,False,True
500.0,148,[*]NC(=O)c1ccc(OCCN(C)C(=O)/C=C/c2ccc(C(F)(F)C(F)(F)CN3C([*])=O)cc3)cc2)cc1,False,True
500.0,149,[*]CCN([*])c1ccc(-c2ccccc2[Si](C)(C)c2ccc(N(C)CC(=O)N(C)C)cc2)cc1,True,True
500.0,150,[*]CCC(=O)OCCCCCCNC(=O)c1ccc(C([*])c2ccc(OC)cc2)c(Cl)c1,True,True
500.0,151,[*]OCCC(=O)Oc1ccc(C)c(NC(=O)CCCCCCC(=O)N2CCC(=O)CCC([*])C2=O)cc1,False,True
500.0,152,[*]C(=O)N1CCN(C(=O)c2ccc(C(=O)Oc3ccc(C(=O)c4ccccn4)CCCCCC34)cc2)C(=O)O[*]1,False,True
500.0,153,[*]NCC(CCCCCC)C(=O)C1COC([*])=O,False,True
500.0,154,[*]CC([*])(C)C(=O)OCc1ccc(SSC(=O)c2ccccc2N)cc1S,True,True
500.0,155,[*]OC1CC([*])c2ccc([N+](=O)[O-])cc2Oc2ccc(C=CC3)cc2)cc1,False,True
500.0,156,[*]Nc1ccc(CC(c2ccc(NC([*])=O)cc2)c2ccc(C(=O)OC)cc2)cc1,True,True
500.0,157,[*]Cc1ccc(OCCOC(=O)CCc2ccccc2CC(=O)Nc2ccc(CCOc3c([*])cc3C)cc2)cc1,True,True
500.0,158,[*]Oc1cc(S(=O)(=O)c2ccc(Oc3ccc(C)cc3)c(C)c(C)c2)c(C1[*])c1,False,True
500.0,159,[*]CN([*])C(=O)Oc1ccc(C(C)(CO)OCC)N2CCN(C#N)cc2)C1,False,True
500.0,160,[*]Cc1ccc(Oc2ccc(NC(=O)CCC)cc2)cc1C[*],True,True
500.0,161,[*]CCOC(=O)CSCc1cc(CN(CCC)CC(=O)OCCCC)c([*])c(C)c1O,True,True
500.0,162,[*]Cc1ccc2c(c1)C(=O)N(c1cccc(OCCCCc3ccccc3[N+](=O)[O-])c1)C(=O)O[*],False,True
500.0,163,[*]CCC(NC(=O)NC(=O)OCC([*])=O)=C(CCl)C(=O)OC(=O)Nc1ccc(/N=N/c2cc([N+](=O)[O-])cc2)cc1)CN1(=O)C2=O,False,True
500.0,164,[*]CCC(=O)N([*])CCOCCCCCCCCCC,True,True
500.0,165,[*]C=C(CNCCCCCNC(=O)c1cccc(C([*])=O)c1)C(=O)Oc1ccccc1,True,True
500.0,166,[*]CC([*])CCCCC(CCCCCCCC(=O)NCCc1ccc(/N=N/C(=O)F)cc1)c1ccccc1,True,True
500.0,167,[*]C(=O)Oc1ccc(C(C)(C)CC)cc1OC(=O)Nc1ccc([Si]([*])(C)C)cc1)c1ccccc1,False,True
500.0,168,[*]C=Cc1ccc(CCCCC[Sn](c2ccccc2)c2ccc(N=[*])cc2)cc1,True,True
500.0,169,[*]CCC(=O)NCCCCCCNC(=O)CCCCC(CCCC(=O)Oc1ccc(-c2ccccc2)C(=O)O[*])cc1,False,True
500.0,170,[*]OC(=O)C(C)(C)OC(=O)c1ccc(N([*])c2ccccc2)cc1,True,True
500.0,171,[*]Cc1ccc(Sc2ccc(-c3cc(OCCCCCCCOC([*])=O)cc(C(=O)OCCC)c3)cc2)c(-c2ccccc2)c1,True,True
500.0,172,[*]Oc1ccc(/N=N/c2ccc(OC3(C4CCCCCCCCNC(=NC([*])=O)cc4)c3ccc(C#N)cc3)cc2)cc1,False,True
500.0,173,[*]CC([*])C(CCC)(C)COC(=O)Nc1cccc(OCCC(C)(C)C)c1)CO,False,True
500.0,174,[*]CCCNC(=O)C1CCC(OC([*])=S)C1=O,True,True
500.0,175,[*]OC(=O)c1ccc(C)cc1CCCCC(=O)Nc1ccc(C(=O)C2CCC([*])=O)cc1,False,True
500.0,176,[*]CC([*])Oc1ccc(C(=O)Oc2ccc(NC(=O)c3ccc(C(=O)Oc4ccccc4)cc3Cl)cc2)cc1,True,True
500.0,177,[*]OCCN(CCOC(=O)C(C#N)C(C)(C)c1ccc(OC([*])=O)COc2ccc(C)cc2)cc1,False,True
500.0,178,[*]Nc1ccc(C(=O)c2ccc(Oc3ccc(C(=O)c4ccc([*])cc4)cc3)cc2C(=O)OCCC)c(C#N)c1,True,True
500.0,179,[*]OC(=O)c1ccc(/N=C/c2ccc(OCCCCCN([*])c3cc(C)cc(C(C)(C)C)c3)cc2)cc1,True,True
500.0,180,[*]C=Cc1ccc(COCCOCCN(C)c2ccccc2)cc1N([*])c1ccc(/C=C/CC=O)cc1,True,True
500.0,181,[*]CCCc1ccc(CCc2ccc(O[*])cc2)cc1Sc1ccc(O)cc1,True,True
500.0,182,[*]OCCOC(=O)c1ccc(-c2ccc(-c3ccccc3)cc2)c(NC(=O)OCCCCCCCCC(=O)Nc2ccc(Oc3ccc(C(=O)NNC(=O)c4ccc([*])cc4)cc3)cc2)c1,True,True
500.0,183,[*]=Nc1ccc(/C=N/c2ccc(C#N)c(C(=[*])OCC)cc2)cc1-c1ccccc1,False,True
500.0,184,[*]CC(O)C(C)(C)c1ccc(C(=O)CS([*])(=O)c2ccccc2c2)cc1,False,True
500.0,185,[*]C1C2C(=O)O[Si](C)(C)c2cc(OC)c([*])cc2S(=O)(=O)O)cc1,False,True
500.0,186,[*]CCN(C#Cc1ccccc1)[Si](C)(CCSC)C([*])=O,True,True
500.0,187,[*]NC(COC(=O)Oc1cccc(CCC(C)C)c1)C(=O)NC(CCCCCNC([*])=O)CCCCl,True,True
500.0,188,[*]CC(CCCC)CCCN([*])C(=O)c1ccc([SiH](C)(C)CC#N)cc1,True,True
500.0,189,[*]N=P([*])(CC(=O)OCCCCC)N(CC(C(F)(F)F)C(F)(F)F)c1cc2cc(/C=N/c3ccccc3)cc(O)c1,False,True
500.0,190,[*]CCCOc1ccc(OC(=O)CCCCCCCCCc2ccccc2)c([*])c1,True,True
500.0,191,[*]Nc1cccc(OC(=O)c2cc(C([*])=O)cc(C=CC)c2)c1,True,True
500.0,192,[*][Se]c1ccc([*])cc1C(C)CC,True,True
500.0,193,[*]C=CC([*])(C(=O)OCc1cccc(C(=O)OC(C)C)c1)Cc1ccccc1,True,True
500.0,194,[*]Oc1ccc(N=NP(=O)(CCNc2ccc(/C=N/c3ccc([*])cc3)cc2)cc1,False,True
500.0,195,[*]O[Si](C)(=O)c1cc(CCC(=O)O)c(C([*])=O)cc1Cl,True,True
500.0,196,[*]NC(CCCOc1ccc([N+](=O)[O-])cc1)OCCCC1([*])C,False,True
500.0,197,[*]CCCNC(=O)CCCCCCCCCCCCC(=O)NCCCCO[*],True,True
500.0,198,[*]C(=O)Oc1c(C)cc(-c2ccc(OCCCCCCCCCCCCCc3nnc([*])cc3)cc2)C(=O)c1ccnc1OC,False,True
500.0,199,[*]CC1CC(C(=O)OCC)NCC1COC([*])C,True,True
500.0,200,[*]C=C=Cc1ccc(OC(=O)Nc2ccc(C(N=[*])C(C)C)cc2)cc1,True,True
500.0,201,[*]C(=O)C([*])(N(C)C)c1nc(CBr)cc(C(=O)OC)c1,True,True
500.0,202,[*]CCCCCCCCc1ccc2cc(-c3ccc4c(c3)C(=O)Oc3ccc([*])cc4C#N)c3ccc2cc1,True,True
500.0,203,[*]OC(=O)c1cc(C)c(C([*])=NCc2ccc(/N=N/c3ccc(C#N)cc3)o2)cc1C,True,True
500.0,204,[*]C=1cc(CCS(=[*])(CC#Cc2ccc(COCCC)cc2)CC(C)C)c(O)c1,True,True
500.0,205,[*]CCCCNC(=O)CCC(=O)Nc1cccc(C(=O)NCOC([*])=O)c1,True,True
500.0,206,[*]NNC(=O)c1cc(Oc2ccc(C([*])(C)C)cc2)cc(C(C)(C)Oc2ccc(C#N)cc2)c1,True,True
500.0,207,[*]NC(=O)c1ccc(OCCCOc2ccc(C(=O)OC3COC([*])=O)cc2)cc1,False,True
500.0,208,[*]CC(CCCC(F)(F)F)N(CCCCCCCCOC(=O)O[*])c1ccccc1)c1cc([2H])ccc1,False,True
500.0,209,[*]CCC(CC#N)CCN(CC)c1ccccc1O[*],True,True
500.0,210,[*]CCC(=O)Nc1ccc(OC(=O)c2cccc(CCC)n2)c([*])c1,True,True
500.0,211,[*]C(=O)C=C/C(=O)N(c1ccc(C)cc1)c1ccc(Cc2ccc(N(c3ccc(N=C([*])C)cc3)cc2)cc1)C2=O,False,True
500.0,212,[*]c1ccc2c(c1)OCCCCCCN([*])CCCCP(=O)(OCC)SCCC,False,True
500.0,213,[*]=Cc1ccc([*])c(OC(=O)C(CC(C)(CC)CCC(F)(F)F)C(F)(F)F)c2cccc(/N=N/c3ccc(C(F)(F)F)cc3C2=O)c1,False,True
500.0,214,[*]Oc1ccc(C(O)CN2C(=O)c3ccc(C(=O)c4ccc(OC)cc4[*])cc3C)cc2C(=O)O)cc1,False,True
500.0,215,[*]N=CNC(=O)C(C)=Cc1cc(-c2nnc([*])c3ccccc23)c(N(CC)CC2)c1,False,True
500.0,216,[*]Oc1ccc(/N=C(\C)c2ccc(/N=C/c3ccccc3)cc2)c([*])c1C(=O)OCCCCCCC,True,True
500.0,217,[*]O[Si]([*])(C)Cc1ccc(OC2CCCC3CC3)cc1-c1cc(C#N)ccc1,False,True
500.0,218,[*]CC([*])C(=O)c1cc(F)ccc1P(=O)(O)CO,True,True
500.0,219,[*]CC([*])CCCCCOC(=O)c1ccc2c(C#N)cc(C(=O)OC)ccc2)c1O,False,True
500.0,220,[*]CC(C)CCCCCC(=O)Nc1ccc(OCc2ccc(NCCOC([*])C(=O)OC)cc2)CC1,True,True
500.0,221,[*]CCCCCNC(=O)c1ccc(C(=O)OCC(CCCCCC)O[*])cc1OCC,True,True
500.0,222,[*]CNC(=O)C([*])c1cccc(CC(C)C)c1P(=O)(=O)N,True,True
500.0,223,[*]OC(=O)CCC([*])N(C)c1cc(C)c(OC)c(S(=O)(=O)c2cc(C)c(F)cc2F)c1Cl,True,True
500.0,224,[*]NC(C[Si]([*])(c1ccccc1)c1ccc2)c1ccc(C(C)(C)CCC)cc1)C(=O)N1,False,True
500.0,225,[*]C=NS(=O)(=O)c1ccc(Oc2ccc(C(=O)Nc3cc(C)c([*])c(OC)c3)cc2N2C(F)(F)F)cc1,False,True
500.0,226,[*]CC(COC(=O)c1ccc(C)c(S(=O)(=O)O[*])c1)c1)OCCOc1ccc(/N=N/c2ccc(C#N)cc2)nc1,False,True
500.0,227,[*]Nc1ccc(NC(=O)c2ccc(CCCCCCC(=O)NCCCCCC)c(C=C(C#N)C(=O)Nc3ccc(NC(=O)CSC3=O)CC(F)(F)COC([*])=O)cc3)cc2)cc1,False,True
500.0,228,[*]CCN1C(=O)c2ccccc2c(c2)CCOC(=O)c2ccc(CS([*])(=O)=O)cc2)c1,False,True
500.0,229,[*]OCCCCCCNC(=O)c1cccc(C([*])=O)c1-2,False,True
500.0,230,[*]CC(=CCNC(=O)O[*])c1ccccc1C(C)C,True,True
500.0,231,[*]Oc1cc(Br)c(C(=O)c2ccc(NC(=O)Oc3c([*])cc(C(C)C)cc3CCC)cc2)o1,True,True
500.0,232,[*]c1cc(OC)c(C2(c3ccc([Si]([*])(C)C)[nH]3)c(OC)cc2Oc2ccc(C(=O)OCC(C)(C)C)cc2)cc1,False,True
500.0,233,[*]C=CC(C)c1cccc2c(=O)N(c2ccc(S(=O)(=O)c3ccc4c(c3)N([*])C=C)cc2C2=O)c1,False,True
500.0,234,[*]C=C(CCNC(=O)CC(C)(C)C)C(=O)NCC[Si]([*])(c1ccccc1)c1ccc(-c2ccccc2)cc1,True,True
500.0,235,[*]CC([*])C(=O)Oc1ccc(/N=N/c2ccc(OC=CSC)cc2)cc1,True,True
500.0,236,[*]CC(CCS(=O)(=O)CCc1ccc(/C=C/C(C)(CC)CCCOc2ccc(C)cc2)cc1)N1C(=O)O[*],False,True
500.0,237,[*]C=C(C#N)c1ccc(-c2ccc(C=C)cc2)c(N=[*])c1,True,True
500.0,238,[*]CCC(=O)N1C=C(OC)c2ccc(/N=C/c3cc([*])oc3S(=O)(=O)OC)cc2)cc1,False,True
500.0,239,[*]Cc1ccc(CCCCCCS(=O)(=O)Nc2ccc(CC(=O)N(C#N)C(=O)O)cc2)C([*])C)c(Br)c1,False,True
500.0,240,[*]OC([*])COc1ccc(OC(=O)c2ccc(C(=O)c3ccc(-c4ccccc4)cc3C(=O)OC3CCC3)cc2)cc1,True,True
500.0,241,[*]CCCCCCCCN1C(=O)c3ccc(Cc4cccc(C([*])=O)c3)cc2CC2CCCCCC1,False,True
500.0,242,[*]c1cc(I)c(OC(=O)c2ccc(C(=O)Nc3ccc(CCCCCNC(=O)Oc4ccc(-c5sc5)cc4)cc3)c([*])s2)[nH]1,False,True
500.0,243,[*]Nc1ccc(OC(=O)c2ccc(C([*])=O)cc2-c2ccc(/N=N/c3ccc(OC(C)(C)C)cc3)cc2)c1,False,True
500.0,244,[*]CCc1ccc(OCCCS[*])c(C(=O)OCC(C)CC)c1,True,True
500.0,245,[*]c1ccc(Oc2ccc(-c3cc(Oc4ccccc4[*])cc3OCCCC)cc2)cc1,False,True
500.0,246,[*]COc1ccc(NCC(=O)/C=C/c2ccc(C([*])=COCC3CCCC)cc2)cc1,False,True
500.0,247,[*]c1cc(C)c([*])cc1)N(CCCCCCCC)C(=O)OCCCCCCCC,False,True
500.0,248,[*]C=P([*])(Cl)COCC(=O)Oc1ccc(/N=N/[Si](Cc2ccccc2)c2ccc(F)cc2)cc1,True,True
500.0,249,[*]CC([*])C(=O)N(c1ccc(S(=O)(=O)c2ccc(OC)cc2)c(S(C)(=O)N(C)C)c1,False,True
500.0,250,[*]CCCCCCOc1ccc(C#Cc2ccc(-c3ccc(CCc4ccc([*])cc4C)cc3C)cc2)cc1,True,True
500.0,251,[*]OC([*])c1ccc(OC(=O)C2CCC(=O)Nc2ccc(Oc3ccc(N4C(F)(F)F)cc4)cc2)cc1,False,True
500.0,252,[*]OCc1ccc(C/C=C/C(=O)c2ccc(Cc3ccc(N4C(=O)c5ccc(C#N)cc5)cc4C3=O)cc2)cc1C([*])=O,True,True
500.0,253,[*]COc1ccc(OC(=O)c2ccc3c(c2CC(=O)OCCCCCN([*])C(=O)OC)c(OC)c1,False,True
500.0,254,[*]CNC(=O)CCc1ccc(OCCCCCCCC([*])=CC(C)C)cc1OC,True,True
500.0,255,[*]Nc1ccc(C(=O)c2ccc([Si](C)(C)c3ccc(Oc4ccc(C([*])=O)cc4)cc3)cc2[N+](=O)[O-])cc1,True,True
